,Dataset,level,iteration,Method,Parameters,match_ratio,overclassification_ratio,underclassification_ratio,misclassification_ratio,mismatch_level_list
146,B1-REF,6,2,sortmerna,0.51:0.8:5:0.9:1.0,0.5037974683544304,0.0,0.3139240506329114,0.18227848101265823,"[0, 2, 2, 0, 4, 73, 115, 199]"
147,B1-REF,6,2,sortmerna,0.51:0.9:1:0.8:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
148,B1-REF,6,2,sortmerna,0.51:0.9:1:0.9:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
149,B1-REF,6,2,sortmerna,0.51:0.9:3:0.8:1.0,0.5594936708860759,0.0,0.2708860759493671,0.16962025316455695,"[3, 0, 0, 0, 2, 60, 109, 221]"
150,B1-REF,6,2,sortmerna,0.51:0.9:3:0.9:1.0,0.5594936708860759,0.0,0.2708860759493671,0.16962025316455695,"[3, 0, 0, 0, 2, 60, 109, 221]"
151,B1-REF,6,2,sortmerna,0.51:0.9:5:0.8:1.0,0.5215189873417722,0.0,0.30886075949367087,0.16962025316455695,"[3, 0, 0, 0, 4, 69, 113, 206]"
152,B1-REF,6,2,sortmerna,0.51:0.9:5:0.9:1.0,0.5215189873417722,0.0,0.30886075949367087,0.16962025316455695,"[3, 0, 0, 0, 4, 69, 113, 206]"
153,B1-REF,6,2,sortmerna,0.76:0.8:1:0.8:1.0,0.7316455696202532,0.0,0.0,0.2683544303797468,"[0, 0, 0, 0, 0, 39, 68, 288]"
154,B1-REF,6,2,sortmerna,0.76:0.8:1:0.9:1.0,0.7316455696202532,0.0,0.0,0.2683544303797468,"[0, 0, 0, 0, 0, 39, 68, 288]"
155,B1-REF,6,2,sortmerna,0.76:0.8:3:0.8:1.0,0.44050632911392407,0.0,0.49873417721518987,0.060759493670886074,"[0, 2, 2, 0, 6, 94, 117, 174]"
156,B1-REF,6,2,sortmerna,0.76:0.8:3:0.9:1.0,0.44050632911392407,0.0,0.49873417721518987,0.060759493670886074,"[0, 2, 2, 0, 6, 94, 117, 174]"
157,B1-REF,6,2,sortmerna,0.76:0.8:5:0.8:1.0,0.43037974683544306,0.0,0.4835443037974684,0.08607594936708861,"[0, 2, 2, 1, 5, 95, 120, 170]"
158,B1-REF,6,2,sortmerna,0.76:0.8:5:0.9:1.0,0.43037974683544306,0.0,0.4835443037974684,0.08607594936708861,"[0, 2, 2, 1, 5, 95, 120, 170]"
159,B1-REF,6,2,sortmerna,0.76:0.9:1:0.8:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
160,B1-REF,6,2,sortmerna,0.76:0.9:1:0.9:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
161,B1-REF,6,2,sortmerna,0.76:0.9:3:0.8:1.0,0.4607594936708861,0.0,0.4810126582278481,0.05822784810126582,"[3, 0, 0, 0, 5, 89, 116, 182]"
162,B1-REF,6,2,sortmerna,0.76:0.9:3:0.9:1.0,0.4607594936708861,0.0,0.4810126582278481,0.05822784810126582,"[3, 0, 0, 0, 5, 89, 116, 182]"
163,B1-REF,6,2,sortmerna,0.76:0.9:5:0.8:1.0,0.4506329113924051,0.0,0.4708860759493671,0.07848101265822785,"[3, 0, 0, 1, 5, 89, 119, 178]"
164,B1-REF,6,2,sortmerna,0.76:0.9:5:0.9:1.0,0.4506329113924051,0.0,0.4708860759493671,0.07848101265822785,"[3, 0, 0, 1, 5, 89, 119, 178]"
165,B1-REF,6,2,sortmerna,1.0:0.8:1:0.8:1.0,0.7316455696202532,0.0,0.0,0.2683544303797468,"[0, 0, 0, 0, 0, 39, 68, 288]"
166,B1-REF,6,2,sortmerna,1.0:0.8:1:0.9:1.0,0.7316455696202532,0.0,0.0,0.2683544303797468,"[0, 0, 0, 0, 0, 39, 68, 288]"
167,B1-REF,6,2,sortmerna,1.0:0.8:3:0.8:1.0,0.44050632911392407,0.0,0.49873417721518987,0.060759493670886074,"[0, 2, 2, 0, 6, 94, 117, 174]"
168,B1-REF,6,2,sortmerna,1.0:0.8:3:0.9:1.0,0.44050632911392407,0.0,0.49873417721518987,0.060759493670886074,"[0, 2, 2, 0, 6, 94, 117, 174]"
169,B1-REF,6,2,sortmerna,1.0:0.8:5:0.8:1.0,0.4177215189873418,0.0,0.5468354430379747,0.035443037974683546,"[0, 2, 2, 3, 7, 100, 116, 165]"
170,B1-REF,6,2,sortmerna,1.0:0.8:5:0.9:1.0,0.4177215189873418,0.0,0.5468354430379747,0.035443037974683546,"[0, 2, 2, 3, 7, 100, 116, 165]"
171,B1-REF,6,2,sortmerna,1.0:0.9:1:0.8:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
172,B1-REF,6,2,sortmerna,1.0:0.9:1:0.9:1.0,0.7265822784810126,0.0,0.007594936708860759,0.26582278481012656,"[3, 0, 0, 0, 0, 39, 67, 286]"
173,B1-REF,6,2,sortmerna,1.0:0.9:3:0.8:1.0,0.4607594936708861,0.0,0.4810126582278481,0.05822784810126582,"[3, 0, 0, 0, 5, 89, 116, 182]"
174,B1-REF,6,2,sortmerna,1.0:0.9:3:0.9:1.0,0.4607594936708861,0.0,0.4810126582278481,0.05822784810126582,"[3, 0, 0, 0, 5, 89, 116, 182]"
175,B1-REF,6,2,sortmerna,1.0:0.9:5:0.8:1.0,0.4379746835443038,0.0,0.5265822784810127,0.035443037974683546,"[3, 0, 0, 3, 6, 95, 115, 173]"
176,B1-REF,6,2,sortmerna,1.0:0.9:5:0.9:1.0,0.4379746835443038,0.0,0.5265822784810127,0.035443037974683546,"[3, 0, 0, 3, 6, 95, 115, 173]"
177,B1-REF,6,2,uclust,0.51:0.8:1,0.7113924050632912,0.0,0.0,0.28860759493670884,"[0, 0, 0, 0, 1, 38, 76, 280]"
178,B1-REF,6,2,uclust,0.51:0.8:3,0.5265822784810127,0.0,0.25063291139240507,0.22278481012658227,"[0, 1, 2, 0, 1, 66, 117, 208]"
179,B1-REF,6,2,uclust,0.51:0.8:5,0.43291139240506327,0.0,0.3265822784810127,0.24050632911392406,"[0, 1, 2, 2, 8, 83, 128, 171]"
180,B1-REF,6,2,uclust,0.51:0.9:1,0.7215189873417721,0.0,0.007594936708860759,0.2708860759493671,"[3, 0, 0, 0, 1, 33, 74, 284]"
181,B1-REF,6,2,uclust,0.51:0.9:3,0.5417721518987342,0.0,0.2607594936708861,0.19746835443037974,"[3, 0, 0, 0, 0, 62, 116, 214]"
182,B1-REF,6,2,uclust,0.51:0.9:5,0.4582278481012658,0.0,0.3291139240506329,0.21265822784810126,"[3, 0, 0, 0, 3, 85, 123, 181]"
183,B1-REF,6,2,uclust,0.76:0.8:1,0.7113924050632912,0.0,0.0,0.28860759493670884,"[0, 0, 0, 0, 1, 38, 76, 280]"
184,B1-REF,6,2,uclust,0.76:0.8:3,0.3848101265822785,0.0,0.5518987341772152,0.06329113924050633,"[0, 1, 2, 2, 10, 106, 122, 152]"
185,B1-REF,6,2,uclust,0.76:0.8:5,0.3468354430379747,0.0,0.5594936708860759,0.09367088607594937,"[0, 2, 3, 4, 12, 111, 126, 137]"
186,B1-REF,6,2,uclust,0.76:0.9:1,0.7215189873417721,0.0,0.007594936708860759,0.2708860759493671,"[3, 0, 0, 0, 1, 33, 74, 284]"
187,B1-REF,6,2,uclust,0.76:0.9:3,0.4177215189873418,0.0,0.5215189873417722,0.060759493670886074,"[3, 0, 0, 0, 9, 102, 116, 165]"
188,B1-REF,6,2,uclust,0.76:0.9:5,0.3822784810126582,0.0,0.5316455696202531,0.08607594936708861,"[3, 0, 0, 2, 10, 108, 121, 151]"
189,B1-REF,6,2,uclust,1.0:0.8:1,0.7113924050632912,0.0,0.0,0.28860759493670884,"[0, 0, 0, 0, 1, 38, 76, 280]"
190,B1-REF,6,2,uclust,1.0:0.8:3,0.3848101265822785,0.0,0.5518987341772152,0.06329113924050633,"[0, 1, 2, 2, 10, 106, 122, 152]"
191,B1-REF,6,2,uclust,1.0:0.8:5,0.2810126582278481,0.0,0.6962025316455697,0.02278481012658228,"[0, 2, 4, 10, 20, 133, 115, 111]"
192,B1-REF,6,2,uclust,1.0:0.9:1,0.7215189873417721,0.0,0.007594936708860759,0.2708860759493671,"[3, 0, 0, 0, 1, 33, 74, 284]"
193,B1-REF,6,2,uclust,1.0:0.9:3,0.4177215189873418,0.0,0.5215189873417722,0.060759493670886074,"[3, 0, 0, 0, 9, 102, 116, 165]"
194,B1-REF,6,2,uclust,1.0:0.9:5,0.3265822784810127,0.0,0.6455696202531646,0.027848101265822784,"[3, 0, 0, 7, 19, 125, 112, 129]"
195,F1-REF,6,0,rdp,0.0,0.48656716417910445,0.0,0.0,0.5134328358208955,"[0, 2, 3, 8, 14, 21, 124, 163]"
196,F1-REF,6,0,rdp,0.1,0.48656716417910445,0.0,0.0029850746268656717,0.5104477611940299,"[0, 2, 3, 8, 14, 21, 124, 163]"
197,F1-REF,6,0,rdp,0.2,0.48656716417910445,0.0,0.03582089552238806,0.47761194029850745,"[0, 2, 3, 8, 14, 21, 124, 163]"
198,F1-REF,6,0,rdp,0.3,0.4835820895522388,0.0,0.08059701492537313,0.43582089552238806,"[0, 2, 3, 9, 13, 22, 124, 162]"
199,F1-REF,6,0,rdp,0.4,0.47761194029850745,0.0,0.11940298507462686,0.40298507462686567,"[0, 2, 3, 10, 15, 21, 124, 160]"
200,F1-REF,6,0,rdp,0.5,0.4716417910447761,0.0,0.208955223880597,0.3194029850746269,"[0, 2, 3, 11, 16, 22, 123, 158]"
201,F1-REF,6,0,rdp,0.6,0.45671641791044776,0.0,0.2835820895522388,0.25970149253731345,"[0, 2, 3, 15, 14, 23, 125, 153]"
202,F1-REF,6,0,rdp,0.7,0.4388059701492537,0.0,0.3582089552238806,0.20298507462686566,"[0, 4, 4, 17, 16, 29, 118, 147]"
203,F1-REF,6,0,rdp,0.8,0.41194029850746267,0.0,0.43283582089552236,0.15522388059701492,"[0, 6, 7, 16, 18, 31, 119, 138]"
204,F1-REF,6,0,rdp,0.9,0.3492537313432836,0.0,0.5402985074626866,0.11044776119402985,"[0, 15, 9, 13, 16, 33, 132, 117]"
205,F1-REF,6,0,rdp,1.0,0.23582089552238805,0.0,0.7194029850746269,0.04477611940298507,"[0, 47, 16, 12, 19, 41, 121, 79]"
206,F1-REF,6,0,sortmerna,0.51:0.8:1:0.8:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
207,F1-REF,6,0,sortmerna,0.51:0.8:1:0.9:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
208,F1-REF,6,0,sortmerna,0.51:0.8:3:0.8:1.0,0.2,0.0,0.608955223880597,0.191044776119403,"[12, 1, 3, 10, 20, 44, 178, 67]"
209,F1-REF,6,0,sortmerna,0.51:0.8:3:0.9:1.0,0.2,0.0,0.608955223880597,0.191044776119403,"[12, 1, 3, 10, 20, 44, 178, 67]"
210,F1-REF,6,0,sortmerna,0.51:0.8:5:0.8:1.0,0.16119402985074627,0.0,0.6716417910447762,0.16716417910447762,"[12, 6, 12, 18, 26, 44, 163, 54]"
211,F1-REF,6,0,sortmerna,0.51:0.8:5:0.9:1.0,0.16119402985074627,0.0,0.6716417910447762,0.16716417910447762,"[12, 6, 12, 18, 26, 44, 163, 54]"
212,F1-REF,6,0,sortmerna,0.51:0.9:1:0.8:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
213,F1-REF,6,0,sortmerna,0.51:0.9:1:0.9:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
214,F1-REF,6,0,sortmerna,0.51:0.9:3:0.8:1.0,0.28059701492537314,0.0,0.5522388059701493,0.16716417910447762,"[52, 1, 9, 9, 8, 24, 138, 94]"
215,F1-REF,6,0,sortmerna,0.51:0.9:3:0.9:1.0,0.28059701492537314,0.0,0.5522388059701493,0.16716417910447762,"[52, 1, 9, 9, 8, 24, 138, 94]"
216,F1-REF,6,0,sortmerna,0.51:0.9:5:0.8:1.0,0.2507462686567164,0.0,0.5940298507462687,0.15522388059701492,"[47, 7, 8, 19, 15, 25, 130, 84]"
217,F1-REF,6,0,sortmerna,0.51:0.9:5:0.9:1.0,0.2507462686567164,0.0,0.5940298507462687,0.15522388059701492,"[47, 7, 8, 19, 15, 25, 130, 84]"
218,F1-REF,6,0,sortmerna,0.76:0.8:1:0.8:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
219,F1-REF,6,0,sortmerna,0.76:0.8:1:0.9:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
220,F1-REF,6,0,sortmerna,0.76:0.8:3:0.8:1.0,0.1373134328358209,0.0,0.7761194029850746,0.08656716417910448,"[12, 12, 19, 26, 19, 44, 157, 46]"
221,F1-REF,6,0,sortmerna,0.76:0.8:3:0.9:1.0,0.1373134328358209,0.0,0.7761194029850746,0.08656716417910448,"[12, 12, 19, 26, 19, 44, 157, 46]"
222,F1-REF,6,0,sortmerna,0.76:0.8:5:0.8:1.0,0.11940298507462686,0.0,0.7970149253731343,0.08358208955223881,"[12, 20, 19, 33, 28, 41, 142, 40]"
223,F1-REF,6,0,sortmerna,0.76:0.8:5:0.9:1.0,0.11940298507462686,0.0,0.7970149253731343,0.08358208955223881,"[12, 20, 19, 33, 28, 41, 142, 40]"
224,F1-REF,6,0,sortmerna,0.76:0.9:1:0.8:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
225,F1-REF,6,0,sortmerna,0.76:0.9:1:0.9:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
226,F1-REF,6,0,sortmerna,0.76:0.9:3:0.8:1.0,0.2298507462686567,0.0,0.6686567164179105,0.10149253731343283,"[52, 10, 14, 21, 7, 25, 129, 77]"
227,F1-REF,6,0,sortmerna,0.76:0.9:3:0.9:1.0,0.2298507462686567,0.0,0.6686567164179105,0.10149253731343283,"[52, 10, 14, 21, 7, 25, 129, 77]"
228,F1-REF,6,0,sortmerna,0.76:0.9:5:0.8:1.0,0.21791044776119403,0.0,0.6925373134328359,0.08955223880597014,"[47, 17, 19, 31, 13, 21, 114, 73]"
229,F1-REF,6,0,sortmerna,0.76:0.9:5:0.9:1.0,0.21791044776119403,0.0,0.6925373134328359,0.08955223880597014,"[47, 17, 19, 31, 13, 21, 114, 73]"
230,F1-REF,6,0,sortmerna,1.0:0.8:1:0.8:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
231,F1-REF,6,0,sortmerna,1.0:0.8:1:0.9:1.0,0.47761194029850745,0.0,0.04477611940298507,0.47761194029850745,"[15, 0, 2, 6, 6, 21, 125, 160]"
232,F1-REF,6,0,sortmerna,1.0:0.8:3:0.8:1.0,0.1373134328358209,0.0,0.7761194029850746,0.08656716417910448,"[12, 12, 19, 26, 19, 44, 157, 46]"
233,F1-REF,6,0,sortmerna,1.0:0.8:3:0.9:1.0,0.1373134328358209,0.0,0.7761194029850746,0.08656716417910448,"[12, 12, 19, 26, 19, 44, 157, 46]"
234,F1-REF,6,0,sortmerna,1.0:0.8:5:0.8:1.0,0.11940298507462686,0.0,0.8208955223880597,0.05970149253731343,"[12, 22, 26, 40, 27, 41, 127, 40]"
235,F1-REF,6,0,sortmerna,1.0:0.8:5:0.9:1.0,0.11940298507462686,0.0,0.8208955223880597,0.05970149253731343,"[12, 22, 26, 40, 27, 41, 127, 40]"
236,F1-REF,6,0,sortmerna,1.0:0.9:1:0.8:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
237,F1-REF,6,0,sortmerna,1.0:0.9:1:0.9:1.0,0.4626865671641791,0.0,0.19402985074626866,0.34328358208955223,"[65, 0, 2, 2, 2, 12, 97, 155]"
238,F1-REF,6,0,sortmerna,1.0:0.9:3:0.8:1.0,0.2298507462686567,0.0,0.6686567164179105,0.10149253731343283,"[52, 10, 14, 21, 7, 25, 129, 77]"
239,F1-REF,6,0,sortmerna,1.0:0.9:3:0.9:1.0,0.2298507462686567,0.0,0.6686567164179105,0.10149253731343283,"[52, 10, 14, 21, 7, 25, 129, 77]"
240,F1-REF,6,0,sortmerna,1.0:0.9:5:0.8:1.0,0.21791044776119403,0.0,0.7074626865671642,0.07462686567164178,"[47, 19, 23, 36, 11, 22, 104, 73]"
241,F1-REF,6,0,sortmerna,1.0:0.9:5:0.9:1.0,0.21791044776119403,0.0,0.7074626865671642,0.07462686567164178,"[47, 19, 23, 36, 11, 22, 104, 73]"
242,F1-REF,6,0,uclust,0.51:0.8:1,0.46865671641791046,0.0,0.09253731343283582,0.4388059701492537,"[31, 0, 1, 4, 3, 15, 124, 157]"
243,F1-REF,6,0,uclust,0.51:0.8:3,0.20597014925373133,0.0,0.5611940298507463,0.23283582089552238,"[31, 1, 0, 8, 11, 35, 180, 69]"
244,F1-REF,6,0,uclust,0.51:0.8:5,0.16417910447761194,0.0,0.6447761194029851,0.191044776119403,"[31, 1, 1, 9, 12, 39, 187, 55]"
245,F1-REF,6,0,uclust,0.51:0.9:1,0.4417910447761194,0.0,0.2208955223880597,0.3373134328358209,"[74, 0, 1, 2, 3, 7, 100, 148]"
246,F1-REF,6,0,uclust,0.51:0.9:3,0.28955223880597014,0.0,0.5253731343283582,0.18507462686567164,"[74, 0, 1, 1, 8, 19, 135, 97]"
247,F1-REF,6,0,uclust,0.51:0.9:5,0.2716417910447761,0.0,0.5970149253731343,0.13134328358208955,"[74, 0, 1, 1, 8, 19, 141, 91]"
248,F1-REF,6,0,uclust,0.76:0.8:1,0.46865671641791046,0.0,0.09253731343283582,0.4388059701492537,"[31, 0, 1, 4, 3, 15, 124, 157]"
249,F1-REF,6,0,uclust,0.76:0.8:3,0.12835820895522387,0.0,0.7940298507462686,0.07761194029850746,"[31, 1, 2, 11, 15, 50, 182, 43]"
250,F1-REF,6,0,uclust,0.76:0.8:5,0.11641791044776119,0.0,0.7820895522388059,0.10149253731343283,"[31, 1, 2, 12, 15, 55, 180, 39]"
251,F1-REF,6,0,uclust,0.76:0.9:1,0.4417910447761194,0.0,0.2208955223880597,0.3373134328358209,"[74, 0, 1, 2, 3, 7, 100, 148]"
252,F1-REF,6,0,uclust,0.76:0.9:3,0.23880597014925373,0.0,0.6716417910447762,0.08955223880597014,"[74, 0, 1, 4, 7, 25, 144, 80]"
253,F1-REF,6,0,uclust,0.76:0.9:5,0.23582089552238805,0.0,0.6656716417910448,0.09850746268656717,"[74, 0, 1, 4, 7, 31, 139, 79]"
254,F1-REF,6,0,uclust,1.0:0.8:1,0.46865671641791046,0.0,0.09253731343283582,0.4388059701492537,"[31, 0, 1, 4, 3, 15, 124, 157]"
255,F1-REF,6,0,uclust,1.0:0.8:3,0.12835820895522387,0.0,0.7940298507462686,0.07761194029850746,"[31, 1, 2, 11, 15, 50, 182, 43]"
256,F1-REF,6,0,uclust,1.0:0.8:5,0.1044776119402985,0.0,0.8328358208955224,0.0626865671641791,"[31, 3, 3, 11, 16, 67, 169, 35]"
257,F1-REF,6,0,uclust,1.0:0.9:1,0.4417910447761194,0.0,0.2208955223880597,0.3373134328358209,"[74, 0, 1, 2, 3, 7, 100, 148]"
258,F1-REF,6,0,uclust,1.0:0.9:3,0.23880597014925373,0.0,0.6716417910447762,0.08955223880597014,"[74, 0, 1, 4, 7, 25, 144, 80]"
259,F1-REF,6,0,uclust,1.0:0.9:5,0.2298507462686567,0.0,0.6925373134328359,0.07761194029850746,"[74, 0, 1, 4, 9, 36, 134, 77]"
260,F1-REF,6,1,rdp,0.0,0.45671641791044776,0.0,0.0,0.5432835820895522,"[0, 0, 3, 7, 5, 39, 128, 153]"
261,F1-REF,6,1,rdp,0.1,0.45671641791044776,0.0,0.008955223880597015,0.5343283582089552,"[0, 0, 3, 7, 5, 39, 128, 153]"
262,F1-REF,6,1,rdp,0.2,0.45671641791044776,0.0,0.050746268656716415,0.4925373134328358,"[0, 0, 3, 8, 5, 38, 128, 153]"
263,F1-REF,6,1,rdp,0.3,0.4507462686567164,0.0,0.0955223880597015,0.4537313432835821,"[0, 0, 4, 8, 7, 36, 129, 151]"
264,F1-REF,6,1,rdp,0.4,0.4417910447761194,0.0,0.16716417910447762,0.39104477611940297,"[0, 0, 5, 9, 7, 38, 128, 148]"
265,F1-REF,6,1,rdp,0.5,0.4298507462686567,0.0,0.23283582089552238,0.3373134328358209,"[0, 0, 6, 11, 7, 40, 127, 144]"
266,F1-REF,6,1,rdp,0.6,0.41492537313432837,0.0,0.31343283582089554,0.2716417910447761,"[0, 1, 7, 13, 11, 36, 128, 139]"
267,F1-REF,6,1,rdp,0.7,0.40298507462686567,0.0,0.36716417910447763,0.2298507462686567,"[0, 2, 8, 15, 14, 36, 125, 135]"
268,F1-REF,6,1,rdp,0.8,0.373134328358209,0.0,0.4597014925373134,0.16716417910447762,"[0, 6, 8, 16, 18, 35, 127, 125]"
269,F1-REF,6,1,rdp,0.9,0.34626865671641793,0.0,0.5313432835820896,0.12238805970149254,"[0, 11, 12, 20, 19, 33, 124, 116]"
270,F1-REF,6,1,rdp,1.0,0.22686567164179106,0.0,0.7432835820895523,0.029850746268656716,"[0, 50, 11, 20, 16, 44, 118, 76]"
271,F1-REF,6,1,sortmerna,0.51:0.8:1:0.8:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
272,F1-REF,6,1,sortmerna,0.51:0.8:1:0.9:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
273,F1-REF,6,1,sortmerna,0.51:0.8:3:0.8:1.0,0.20298507462686566,0.0,0.5611940298507463,0.23582089552238805,"[7, 3, 7, 12, 11, 39, 188, 68]"
274,F1-REF,6,1,sortmerna,0.51:0.8:3:0.9:1.0,0.20298507462686566,0.0,0.5611940298507463,0.23582089552238805,"[7, 3, 7, 12, 11, 39, 188, 68]"
275,F1-REF,6,1,sortmerna,0.51:0.8:5:0.8:1.0,0.14925373134328357,0.0,0.6567164179104478,0.19402985074626866,"[5, 7, 12, 16, 23, 37, 185, 50]"
276,F1-REF,6,1,sortmerna,0.51:0.8:5:0.9:1.0,0.14925373134328357,0.0,0.6567164179104478,0.19402985074626866,"[5, 7, 12, 16, 23, 37, 185, 50]"
277,F1-REF,6,1,sortmerna,0.51:0.9:1:0.8:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
278,F1-REF,6,1,sortmerna,0.51:0.9:1:0.9:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
279,F1-REF,6,1,sortmerna,0.51:0.9:3:0.8:1.0,0.25671641791044775,0.0,0.5462686567164179,0.19701492537313434,"[57, 2, 2, 13, 4, 27, 144, 86]"
280,F1-REF,6,1,sortmerna,0.51:0.9:3:0.9:1.0,0.25671641791044775,0.0,0.5462686567164179,0.19701492537313434,"[57, 2, 2, 13, 4, 27, 144, 86]"
281,F1-REF,6,1,sortmerna,0.51:0.9:5:0.8:1.0,0.21492537313432836,0.0,0.5970149253731343,0.1880597014925373,"[45, 7, 12, 21, 13, 25, 140, 72]"
282,F1-REF,6,1,sortmerna,0.51:0.9:5:0.9:1.0,0.21492537313432836,0.0,0.5970149253731343,0.1880597014925373,"[45, 7, 12, 21, 13, 25, 140, 72]"
283,F1-REF,6,1,sortmerna,0.76:0.8:1:0.8:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
284,F1-REF,6,1,sortmerna,0.76:0.8:1:0.9:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
285,F1-REF,6,1,sortmerna,0.76:0.8:3:0.8:1.0,0.12835820895522387,0.0,0.764179104477612,0.10746268656716418,"[7, 11, 11, 28, 19, 39, 177, 43]"
286,F1-REF,6,1,sortmerna,0.76:0.8:3:0.9:1.0,0.12835820895522387,0.0,0.764179104477612,0.10746268656716418,"[7, 11, 11, 28, 19, 39, 177, 43]"
287,F1-REF,6,1,sortmerna,0.76:0.8:5:0.8:1.0,0.13134328358208955,0.0,0.7582089552238805,0.11044776119402985,"[5, 14, 18, 35, 21, 37, 161, 44]"
288,F1-REF,6,1,sortmerna,0.76:0.8:5:0.9:1.0,0.13134328358208955,0.0,0.7582089552238805,0.11044776119402985,"[5, 14, 18, 35, 21, 37, 161, 44]"
289,F1-REF,6,1,sortmerna,0.76:0.9:1:0.8:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
290,F1-REF,6,1,sortmerna,0.76:0.9:1:0.9:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
291,F1-REF,6,1,sortmerna,0.76:0.9:3:0.8:1.0,0.2,0.0,0.6835820895522388,0.11641791044776119,"[57, 7, 5, 23, 7, 27, 142, 67]"
292,F1-REF,6,1,sortmerna,0.76:0.9:3:0.9:1.0,0.2,0.0,0.6835820895522388,0.11641791044776119,"[57, 7, 5, 23, 7, 27, 142, 67]"
293,F1-REF,6,1,sortmerna,0.76:0.9:5:0.8:1.0,0.2,0.0,0.6686567164179105,0.13134328358208955,"[45, 11, 14, 33, 9, 27, 129, 67]"
294,F1-REF,6,1,sortmerna,0.76:0.9:5:0.9:1.0,0.2,0.0,0.6686567164179105,0.13134328358208955,"[45, 11, 14, 33, 9, 27, 129, 67]"
295,F1-REF,6,1,sortmerna,1.0:0.8:1:0.8:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
296,F1-REF,6,1,sortmerna,1.0:0.8:1:0.9:1.0,0.4388059701492537,0.0,0.029850746268656716,0.5313432835820896,"[10, 1, 5, 7, 4, 31, 130, 147]"
297,F1-REF,6,1,sortmerna,1.0:0.8:3:0.8:1.0,0.12835820895522387,0.0,0.764179104477612,0.10746268656716418,"[7, 11, 11, 28, 19, 39, 177, 43]"
298,F1-REF,6,1,sortmerna,1.0:0.8:3:0.9:1.0,0.12835820895522387,0.0,0.764179104477612,0.10746268656716418,"[7, 11, 11, 28, 19, 39, 177, 43]"
299,F1-REF,6,1,sortmerna,1.0:0.8:5:0.8:1.0,0.11940298507462686,0.0,0.8029850746268656,0.07761194029850746,"[5, 20, 21, 46, 21, 39, 143, 40]"
300,F1-REF,6,1,sortmerna,1.0:0.8:5:0.9:1.0,0.11940298507462686,0.0,0.8029850746268656,0.07761194029850746,"[5, 20, 21, 46, 21, 39, 143, 40]"
301,F1-REF,6,1,sortmerna,1.0:0.9:1:0.8:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
302,F1-REF,6,1,sortmerna,1.0:0.9:1:0.9:1.0,0.4,0.0,0.20597014925373133,0.3940298507462687,"[69, 1, 1, 4, 2, 20, 104, 134]"
